,CryoSleep,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,CatRoomService,CatFoodCourt,CatShoppingMall,CatSpa,CatVRDeck,GroupSize,FamilySize,Europa,Earth,Mars,TRAPPIST-1e,PSO J318.5-22,55 Cancri e,Deck_B,Deck_F,Deck_A,Deck_G,Deck_E,Deck_D,Deck_C,Side_P,Side_S
3504,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3505,0,13,0,117,679,0,0,25,1,2,0,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3506,0,28,0,1626,0,0,208,91,2,0,0,2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3507,0,56,0,90,0,82,0,519,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
3508,0,27,0,0,0,8,1227,13,0,0,1,3,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3509,1,34,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3510,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3511,0,31,0,0,0,114,4,901,0,0,1,1,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3512,0,24,0,85,0,552,0,172,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3513,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3514,0,20,0,36,399,2871,0,454,0,1,3,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3515,0,63,0,0,1362,0,18,358,0,3,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3517,0,13,0,1118,0,93,5,393,2,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3518,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3519,0,13,0,2758,0,257,6,0,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3520,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3521,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3522,1,30,0,0,0,0,-149,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3523,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3524,0,28,0,0,0,1171,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3525,1,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3526,0,48,0,0,0,0,909,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3527,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3528,0,16,0,0,1000,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3529,0,24,0,12,158,0,0,1241,1,1,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3530,0,53,0,5,2572,0,0,950,1,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3531,0,24,0,0,0,42,0,849,0,0,1,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3532,1,32,0,196,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3533,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3534,0,24,0,0,7,1,498,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3535,0,35,0,13,0,682,0,-14,1,0,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3536,0,42,0,0,4583,0,5737,3860,0,4,0,4,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3537,0,18,0,122,399,1,38,27,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3538,0,15,0,3,0,48,0,896,1,0,1,0,2,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3539,0,37,0,414,991,288,0,0,2,2,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3540,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3541,1,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3542,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3543,0,14,0,113,0,940,3,21,1,0,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3544,0,16,0,643,163,954,0,0,2,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3545,0,23,0,0,7,1950,87,0,0,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3546,0,53,0,0,394,2646,99,113,0,1,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3547,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3548,0,16,0,195,789,92,63,0,2,2,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3549,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
3550,1,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3551,0,25,0,10,6,0,1,570,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
3552,0,43,0,8,0,0,780,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3553,0,39,0,821,37,260,1,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3554,0,19,0,0,257,431,0,5,0,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3555,0,21,0,489,15,6,777,1,2,1,1,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
3556,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3557,0,16,0,0,0,672,0,0,0,0,2,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3558,0,9,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3559,0,18,0,0,743,0,40,20,0,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3560,0,23,0,0,299,1,69,374,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3561,0,36,0,2,2141,0,0,8,1,3,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3562,0,30,0,69,0,2,653,0,1,0,1,3,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3563,0,46,0,11,52,666,0,0,1,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3564,0,22,0,0,0,0,0,789,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3565,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3566,1,21,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3567,1,24,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3568,0,51,0,704,0,0,2,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3569,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3570,0,35,0,0,3495,0,53,758,0,3,0,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
3571,0,22,0,0,990,0,46,643,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3572,1,30,0,0,0,0,520,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3573,1,28,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3574,1,33,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3575,0,56,0,3,347,4,1263,1072,1,1,1,3,2,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3576,1,32,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3577,0,39,0,1173,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3578,0,25,0,1014,0,69,22,3,2,0,1,1,1,1,2,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3579,0,25,0,0,31,952,0,0,0,1,2,0,0,1,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3580,0,34,0,51,203,0,386,242,1,1,0,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3581,0,27,0,294,76,9,0,14,2,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3582,0,18,0,0,0,1446,0,0,0,0,3,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3583,0,18,0,13,9,721,3,63,1,1,2,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3584,0,23,0,502,2,52,0,2698,2,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3585,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
3586,1,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3587,0,18,0,0,563,93,0,75,0,2,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3588,0,43,0,0,251,0,357,363,0,1,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3589,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3590,0,25,0,2,1297,0,1237,1339,1,2,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3591,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3592,0,21,0,110,0,166,2412,0,1,0,1,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3593,0,24,0,22,0,1968,0,0,1,0,3,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3594,0,20,0,5,1,497,1479,0,1,0,1,3,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
3595,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3596,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3597,0,36,0,1314,0,1187,113,0,2,0,2,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3598,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3599,0,33,1,694,2031,6,10,1606,2,3,1,1,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3600,0,55,0,0,2820,0,321,6946,0,3,0,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3601,1,24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3602,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3603,0,19,0,2,43,7,0,853,1,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3604,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3605,0,22,0,239,0,0,0,790,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3606,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3607,0,36,0,100,680,1,90,0,1,2,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3608,0,40,0,0,0,0,549,140,0,0,0,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3609,0,21,0,1004,0,22,3,0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3610,0,24,0,0,351,289,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
3611,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3612,1,30,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
3613,0,27,0,0,476,21,2,2067,0,1,1,1,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
3614,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3615,1,23,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3616,1,55,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3617,1,47,0,117,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3618,1,31,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3619,1,40,0,0,0,0,0,574,0,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3620,0,19,0,189,945,4,132,0,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3621,0,18,0,611,174,0,4,15,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3622,0,48,0,0,1,43,0,604,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
3623,0,15,0,0,5,0,902,12,0,1,0,3,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3624,0,47,0,0,163,0,175,379,0,1,0,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3625,0,21,0,8,0,0,0,1612,1,0,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3626,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3627,0,20,0,1285,229,112,0,7,2,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3628,1,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3629,0,19,0,1857,0,26,0,0,2,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3630,1,22,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3631,1,16,0,-152,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3632,0,26,0,79,66,943,0,69,1,1,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3633,0,27,0,881,33,94,40,0,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3634,0,17,0,0,0,632,0,55,0,0,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3635,0,24,0,0,56,975,0,0,0,1,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3636,1,55,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3637,1,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3638,0,16,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3639,0,29,0,277,0,572,4,5,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3640,0,31,0,28,48,0,0,622,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
3641,0,44,0,5,0,812,17,99,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3642,0,26,0,0,0,2619,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3643,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3644,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3645,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
3646,0,40,0,3657,1107,137,27,0,2,2,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3647,0,25,0,0,5,1,1614,0,0,1,0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3648,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3649,0,28,0,2,0,0,754,0,1,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3650,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3651,0,30,0,12,0,0,1047,40,1,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3652,0,21,0,0,599,0,21,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3653,0,30,0,0,683,547,46,14,0,2,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3654,0,39,0,1905,0,479,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3655,0,43,0,0,2,2035,46,91,0,1,3,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3656,0,22,0,161,455,0,0,15,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3657,1,18,0,-109,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3658,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3659,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3660,0,23,0,454,333,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3661,1,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3662,1,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3663,0,58,0,0,674,0,3043,216,0,2,0,4,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
3664,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3665,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3666,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3667,0,15,0,672,2,1,293,0,2,1,0,2,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3668,0,38,0,918,0,796,662,7,2,0,2,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0
3669,0,26,0,1324,250,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3670,0,47,0,0,455,0,4441,123,0,1,0,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3671,0,26,0,0,1807,37,1123,411,0,3,1,3,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3672,1,56,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
3673,1,18,0,0,0,0,361,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
3674,0,21,0,225,2681,326,263,0,2,3,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3675,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3676,0,44,0,0,3462,0,8,974,0,3,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
3677,1,39,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
3678,1,54,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3679,1,23,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3680,0,26,0,796,370,0,260,161,2,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3681,0,22,0,886,0,2,10,0,2,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3682,0,25,0,0,0,0,811,18,0,0,0,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3683,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
3684,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
3685,0,17,0,0,781,0,7,0,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3686,0,23,0,0,0,41,768,0,0,0,1,3,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3687,0,18,0,0,53,476,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3688,0,23,0,0,57,25,0,503,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3689,0,38,0,38,0,0,1520,67,1,0,0,3,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
3690,0,32,0,0,2311,976,25,23,0,3,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0
3691,1,18,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3692,1,24,0,0,-352,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
3693,0,37,0,1,649,0,1882,162,0,2,0,3,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3694,1,41,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3695,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
3696,0,28,0,415,631,889,0,0,2,2,2,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3697,1,40,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
3698,0,48,0,0,3026,34,107,485,0,3,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3699,1,41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
3700,1,36,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3701,0,11,0,411,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3702,0,19,0,1,0,711,0,12,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3703,0,20,0,4,0,0,0,716,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3704,0,29,0,1050,3,14,58,0,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
3705,0,26,0,2333,0,15,4,32,2,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
3706,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3707,0,26,0,0,13,738,0,324,0,1,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
3708,0,28,0,4,479,2237,9,0,1,1,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1
3709,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3710,0,29,0,777,0,0,11,0,2,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3711,0,19,0,0,0,410,162,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3712,1,32,0,0,0,0,-144,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3713,1,23,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3714,0,18,0,0,717,0,0,2,0,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1
3715,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3716,0,19,0,0,1102,58,19,4,0,2,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
3717,0,24,0,280,0,0,299,0,2,0,0,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
3718,0,29,0,664,0,16,42,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3719,1,43,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
3720,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
3721,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
